date,temperature,humidity,luminosity
2019-11-27 16:44:40.783,24.6,25.5,65
2019-11-27 16:44:38.506,24.6,25.5,65
2019-11-27 16:44:36.229,24.6,25.5,65
2019-11-27 16:44:33.955,24.6,25.6,65
2019-11-27 16:44:31.678,24.6,25.6,65
2019-11-27 16:44:29.401,24.6,25.7,65
2019-11-27 16:44:27.123,24.6,25.7,65
2019-11-27 16:44:24.851,24.6,25.6,65
2019-11-27 16:44:22.573,24.6,25.6,66
2019-11-27 16:44:20.296,24.6,25.6,66
2019-11-27 16:44:18.022,24.6,25.6,65
2019-11-27 16:44:15.746,24.6,25.6,65
2019-11-27 16:44:13.468,24.6,25.6,65
2019-11-27 16:44:11.191,24.6,25.6,65
2019-11-27 16:44:08.918,24.6,25.6,65
2019-11-27 16:44:06.640,24.6,25.6,65
2019-11-27 16:44:04.364,24.6,25.6,65
2019-11-27 16:44:02.090,24.6,25.6,65
2019-11-27 16:43:59.812,24.7,25.6,65
2019-11-27 16:43:57.535,24.7,25.6,65
2019-11-27 16:43:55.262,24.7,25.6,65
2019-11-27 16:43:52.984,24.7,25.5,65
2019-11-27 16:43:50.709,24.7,25.5,65
2019-11-27 16:43:48.430,24.6,25.4,65
2019-11-27 16:43:46.154,24.6,25.4,65
2019-11-27 16:43:43.880,24.6,25.4,65
2019-11-27 16:43:41.602,24.7,25.4,65
2019-11-27 16:43:39.326,24.7,25.4,65
2019-11-27 16:43:37.049,24.6,25.3,65
2019-11-27 16:43:34.774,24.7,25.4,64
2019-11-27 16:43:32.498,24.6,25.3,64
2019-11-27 16:43:30.220,24.6,25.3,65
2019-11-27 16:43:27.942,24.6,25.4,65
2019-11-27 16:43:25.670,24.6,25.5,65
2019-11-27 16:43:23.392,24.6,25.5,65
2019-11-27 16:43:21.115,24.6,25.5,65
2019-11-27 16:43:18.839,24.6,25.5,65
2019-11-27 16:43:16.564,24.6,25.5,65
2019-11-27 16:43:14.288,24.6,25.5,64
2019-11-27 16:43:12.010,24.6,25.5,64
2019-11-27 16:43:09.732,24.7,25.6,64
2019-11-27 16:43:07.456,24.6,25.5,65
2019-11-27 16:43:05.182,24.7,25.5,64
2019-11-27 16:43:02.905,24.6,25.3,67
2019-11-27 16:43:00.628,24.7,25.4,71
2019-11-27 16:42:58.352,24.7,25.4,72
2019-11-27 16:42:56.077,24.7,25.4,72
2019-11-27 16:42:53.800,24.7,25.4,72
2019-11-27 16:42:51.523,24.7,25.4,72
2019-11-27 16:42:49.245,24.6,25.3,70
2019-11-27 16:42:46.968,24.7,25.4,68
2019-11-27 16:42:44.695,24.6,25.3,71
2019-11-27 16:42:42.417,24.6,25.3,70
2019-11-27 16:42:40.141,24.7,25.5,71
2019-11-27 16:42:37.864,24.7,25.5,71
2019-11-27 16:42:35.590,24.7,25.5,71
2019-11-27 16:42:33.313,24.7,25.5,71
2019-11-27 16:42:31.035,24.6,25.5,70
2019-11-27 16:42:28.759,24.7,25.7,70
2019-11-27 16:42:26.485,24.6,25.6,70
2019-11-27 16:42:24.209,24.7,25.6,70
2019-11-27 16:42:21.931,24.7,25.7,70
2019-11-27 16:42:19.653,24.7,25.7,70
2019-11-27 16:42:17.380,24.7,25.7,70
2019-11-27 16:42:15.103,24.7,25.7,70
2019-11-27 16:42:12.826,24.7,25.7,70
2019-11-27 16:42:10.552,24.7,25.6,69
2019-11-27 16:42:08.275,24.7,25.6,69
2019-11-27 16:42:05.998,24.7,25.6,69
2019-11-27 16:42:03.721,24.7,25.6,69
2019-11-27 16:42:01.449,24.7,25.7,69
2019-11-27 16:41:59.170,24.7,25.7,69
2019-11-27 16:41:56.892,24.6,25.7,69
2019-11-27 16:41:54.620,24.7,25.8,69
2019-11-27 16:41:52.342,24.7,25.8,69
2019-11-27 16:41:50.066,24.6,25.8,70
2019-11-27 16:41:47.788,24.6,25.9,70
2019-11-27 16:41:45.514,24.7,26.1,69
2019-11-27 16:41:43.237,24.7,26.1,68
2019-11-27 16:41:40.960,24.7,26.2,68
2019-11-27 16:41:38.687,24.7,26.1,70
2019-11-27 16:41:36.409,24.6,26.1,68
2019-11-27 16:41:34.133,24.7,26.2,62
2019-11-27 16:41:31.855,24.6,26.1,62
2019-11-27 16:41:29.582,24.7,26.2,62
2019-11-27 16:41:27.305,24.6,26.1,63
2019-11-27 16:41:25.027,24.6,26.0,62
2019-11-27 16:41:22.750,24.6,25.8,63
2019-11-27 16:41:20.477,24.7,25.9,61
2019-11-27 16:41:18.199,24.6,25.9,67
2019-11-27 16:41:15.923,24.6,26.0,65
2019-11-27 16:41:13.645,24.6,26.1,70
2019-11-27 16:41:11.372,24.6,26.1,71
2019-11-27 16:41:09.095,24.6,26.1,71
2019-11-27 16:41:06.817,24.6,26.1,72
2019-11-27 16:41:04.544,24.6,26.2,71
2019-11-27 16:41:02.266,24.6,26.3,69
2019-11-27 16:40:59.991,24.6,26.4,70
2019-11-27 16:40:57.712,24.6,26.5,71
2019-11-27 16:40:55.439,24.6,26.7,70
2019-11-27 16:40:53.161,24.6,27.0,71
2019-11-27 16:40:50.884,24.6,27.3,71
2019-11-27 16:40:48.611,24.6,27.6,70
2019-11-27 16:40:46.334,24.7,28.1,71
2019-11-27 16:40:44.057,24.6,28.5,71
2019-11-27 16:40:41.783,24.6,29.0,70
2019-11-27 16:40:39.506,24.6,29.6,70
2019-11-27 16:40:37.229,24.6,30.0,71
2019-11-27 16:40:34.956,24.6,30.1,70
2019-11-27 16:40:32.679,24.6,29.8,70
2019-11-27 16:40:30.402,24.6,28.9,68
2019-11-27 16:40:28.124,24.6,28.5,68
2019-11-27 16:40:25.851,24.6,28.4,71
2019-11-27 16:40:23.574,24.6,28.2,71
2019-11-27 16:40:21.296,24.6,27.7,71
2019-11-27 16:40:19.023,24.6,26.5,71
2019-11-27 16:40:16.745,24.6,26.3,70
2019-11-27 16:40:14.470,24.6,26.3,71
2019-11-27 16:40:12.195,24.6,26.4,70
2019-11-27 16:40:09.918,24.6,26.6,71
2019-11-27 16:40:07.641,24.6,26.8,71
2019-11-27 16:40:05.363,24.6,27.0,71
2019-11-27 16:40:03.090,24.6,27.4,70
2019-11-27 16:40:00.813,24.6,27.7,69
2019-11-27 16:39:58.537,24.6,27.9,70
2019-11-27 16:39:56.262,24.6,27.4,71
2019-11-27 16:39:53.986,24.6,26.4,70
